Date,Store ID,Product ID,Category,Region,Inventory Level,Price,Discount,Weather Condition,Holiday/Promotion,Seasonality,Competitor Pricing,Demand Forecast,Units Sold,Units Ordered
18-02-2030,1034,2996,Home,South,208,1587.82,0.47,Cloudy,No,Festive,1477.44,194,173,194
19-02-2030,1036,2688,Home,East,409,2202.07,0.42,Rainy,Yes,Festive,2382.54,150,144,168
20-02-2030,1021,2275,Clothing,West,17,301.23,0.1,Cloudy,Yes,Summer,322.14,97,17,99
21-02-2030,1030,2103,Clothing,West,118,2173.47,0.3,Cloudy,Yes,Winter,1989.81,217,118,258
22-02-2030,1037,2928,Home,North,348,1237.63,0.36,Sunny,Yes,Monsoon,1226.05,208,179,192
23-02-2030,1017,2309,Clothing,South,303,2135.14,0.28,Sunny,No,Monsoon,2014.59,197,104,169
24-02-2030,1038,2580,Beauty,East,291,1260.8,0.13,Sunny,Yes,Winter,1278.05,97,72,85
25-02-2030,1015,2509,Clothing,North,69,1323.64,0.01,Cloudy,Yes,Winter,1293.43,108,66,120
26-02-2030,1001,2690,Clothing,North,294,1566.16,0.47,Cloudy,Yes,Monsoon,1596.3,96,78,110
27-02-2030,1015,2554,Beauty,South,316,745.35,0.05,Sunny,No,Winter,769.58,136,128,158
28-02-2030,1041,2317,Electronics,South,356,1438.4,0.38,Cloudy,Yes,Summer,1352.51,227,122,246
01-03-2030,1022,2309,Home,South,210,2143.73,0.39,Cloudy,Yes,Winter,1957.12,91,62,75
02-03-2030,1045,2967,Electronics,West,313,1950.34,0.45,Sunny,No,Festive,2124.45,210,165,240
03-03-2030,1017,2692,Home,South,197,2155.62,0.3,Sunny,No,Monsoon,1972.79,186,103,156
04-03-2030,1044,2642,Clothing,North,423,2045.09,0.01,Cloudy,No,Winter,2207.95,144,118,140
05-03-2030,1022,2746,Electronics,South,157,2977.56,0.37,Sunny,No,Summer,3077.85,227,157,218
06-03-2030,1013,2791,Electronics,South,45,1469.14,0.18,Rainy,Yes,Summer,1393.32,160,45,132
07-03-2030,1047,2613,Beauty,South,380,2153.35,0.3,Rainy,No,Festive,2247.77,165,124,171
08-03-2030,1002,2140,Beauty,East,67,1394.67,0.29,Rainy,No,Festive,1290.55,113,67,113
09-03-2030,1011,2108,Electronics,North,429,2850.52,0.29,Sunny,Yes,Monsoon,2988.2,137,131,123
10-03-2030,1009,2288,Clothing,East,423,1735.46,0.33,Rainy,No,Summer,1839.85,179,114,207
11-03-2030,1040,2617,Home,North,346,1961.06,0.06,Cloudy,No,Monsoon,1982.85,191,132,171
12-03-2030,1047,2352,Home,South,462,2820.37,0.18,Sunny,Yes,Summer,2622.14,134,93,155
13-03-2030,1004,2963,Clothing,East,237,740.62,0.01,Sunny,No,Monsoon,776.18,136,120,112
14-03-2030,1010,2021,Beauty,West,60,1208.28,0.22,Sunny,Yes,Winter,1187.49,48,43,50
15-03-2030,1049,2667,Clothing,South,186,742.56,0.4,Sunny,No,Monsoon,710.55,70,44,71
16-03-2030,1006,2346,Electronics,East,201,466.77,0.33,Rainy,No,Festive,497.35,106,80,116
17-03-2030,1044,2829,Clothing,North,174,581.57,0.02,Cloudy,Yes,Monsoon,612.99,57,54,61
18-03-2030,1008,2771,Electronics,South,95,943.87,0.04,Rainy,Yes,Monsoon,890.92,77,49,63
19-03-2030,1008,2757,Home,East,269,1370.9,0.02,Cloudy,No,Summer,1493.13,36,18,37
20-03-2030,1008,2118,Beauty,West,275,2270.99,0.03,Sunny,No,Festive,2060.36,165,146,132
21-03-2030,1044,2298,Beauty,North,428,1611.07,0.21,Rainy,Yes,Monsoon,1672.7,166,83,142
22-03-2030,1037,2485,Beauty,West,60,671.79,0.09,Cloudy,No,Summer,702.89,148,60,145
23-03-2030,1018,2462,Beauty,South,473,2265.89,0.36,Rainy,No,Festive,2195.06,164,126,196
24-03-2030,1002,2476,Beauty,West,431,1757.76,0.34,Sunny,No,Summer,1636.88,184,106,214
25-03-2030,1005,2469,Clothing,South,406,1920.02,0.27,Sunny,No,Summer,1746.04,182,133,212
26-03-2030,1029,2821,Clothing,South,468,934.59,0.39,Cloudy,Yes,Festive,878.36,194,123,198
27-03-2030,1037,2353,Clothing,East,30,183.11,0.26,Sunny,Yes,Summer,178.04,139,30,153
28-03-2030,1036,2918,Clothing,West,219,2896.39,0.03,Rainy,Yes,Monsoon,3113.13,43,39,39
29-03-2030,1042,2556,Clothing,West,478,248.94,0.4,Cloudy,No,Festive,259.29,112,83,118
30-03-2030,1029,2916,Beauty,East,416,286.41,0.11,Cloudy,No,Summer,295.39,192,182,218
31-03-2030,1027,2903,Home,East,25,1419.58,0.38,Cloudy,No,Festive,1375.48,206,25,240
01-04-2030,1017,2284,Clothing,South,493,138.68,0.14,Rainy,Yes,Winter,146.18,165,133,195
02-04-2030,1011,2202,Electronics,North,356,102.64,0.36,Cloudy,Yes,Summer,100.61,71,39,70
03-04-2030,1049,2714,Electronics,North,268,2911.89,0.36,Cloudy,Yes,Winter,2687.96,94,77,103
04-04-2030,1008,2081,Electronics,North,285,506.26,0.01,Sunny,No,Summer,546.71,84,46,84
05-04-2030,1024,2012,Beauty,South,346,326.72,0.46,Rainy,Yes,Summer,345.36,151,103,136
06-04-2030,1003,2481,Home,West,392,1948.55,0.29,Sunny,No,Monsoon,1871.14,131,76,144
07-04-2030,1048,2926,Home,West,61,1277.99,0.43,Cloudy,Yes,Winter,1257.78,167,61,195
08-04-2030,1011,2558,Electronics,North,238,993.12,0.48,Cloudy,No,Festive,1028.53,225,176,181
09-04-2030,1015,2981,Home,South,344,2788,0.42,Cloudy,Yes,Summer,2893.27,213,182,195
10-04-2030,1003,2242,Home,North,112,2553.47,0.26,Rainy,Yes,Summer,2520.26,107,97,96
11-04-2030,1036,2718,Clothing,East,60,1587.27,0.32,Rainy,Yes,Winter,1434.79,68,56,71
12-04-2030,1039,2806,Home,West,225,1467.42,0.26,Cloudy,No,Summer,1455.03,149,80,155
13-04-2030,1021,2833,Beauty,East,197,1875.26,0.13,Cloudy,No,Summer,2037.3,142,114,137
14-04-2030,1029,2445,Clothing,South,437,1013.08,0.16,Sunny,No,Winter,1067.07,48,24,40
15-04-2030,1003,2886,Clothing,South,398,750.47,0.02,Cloudy,No,Monsoon,698.6,114,74,99
16-04-2030,1011,2451,Electronics,West,316,1300.25,0.2,Sunny,Yes,Winter,1305.3,209,202,241
17-04-2030,1015,2294,Clothing,North,404,815.99,0.11,Rainy,Yes,Summer,755.91,45,44,50
18-04-2030,1045,2031,Beauty,East,118,1408.05,0.29,Cloudy,Yes,Monsoon,1442.5,221,118,181
19-04-2030,1026,2859,Beauty,South,40,1620.2,0.16,Rainy,No,Monsoon,1760.11,186,40,213
20-04-2030,1015,2955,Clothing,East,298,2045.95,0.36,Cloudy,No,Festive,2000.31,212,204,222
21-04-2030,1033,2150,Clothing,West,174,2512.83,0,Sunny,No,Summer,2311.02,192,97,205
22-04-2030,1011,2656,Electronics,West,412,128.72,0.02,Sunny,Yes,Summer,131.66,22,14,21
23-04-2030,1005,2116,Clothing,North,33,444.76,0.19,Sunny,Yes,Festive,417.97,44,33,47
24-04-2030,1030,2245,Home,East,100,1372.86,0.14,Rainy,Yes,Summer,1338.02,127,100,106
25-04-2030,1004,2297,Beauty,West,239,2415.21,0.36,Rainy,No,Summer,2259.19,94,50,82
26-04-2030,1032,2718,Beauty,West,185,1116.38,0.05,Cloudy,No,Summer,1186.77,135,115,129
27-04-2030,1037,2369,Electronics,East,301,1831.36,0.3,Cloudy,Yes,Monsoon,1950.41,210,117,182
28-04-2030,1043,2353,Electronics,South,58,1263.71,0.37,Rainy,Yes,Monsoon,1182.84,203,58,210
29-04-2030,1045,2547,Electronics,East,137,236.48,0.04,Rainy,No,Summer,251.63,104,103,98
30-04-2030,1029,2972,Electronics,North,310,1599.26,0.16,Sunny,No,Monsoon,1545.15,196,138,200
01-05-2030,1027,2632,Clothing,West,71,219.37,0.41,Rainy,No,Summer,222.05,215,71,190
02-05-2030,1039,2160,Home,South,105,2114.95,0.43,Sunny,Yes,Monsoon,2214.68,191,99,207
03-05-2030,1027,2837,Home,West,292,2569.11,0.38,Sunny,No,Summer,2469.19,235,196,214
04-05-2030,1029,2421,Beauty,West,495,910.22,0.42,Sunny,No,Winter,850.56,200,108,176
05-05-2030,1008,2657,Home,South,382,1188.52,0.15,Cloudy,No,Summer,1202.01,42,23,49
06-05-2030,1011,2968,Electronics,South,440,1673.21,0.4,Sunny,Yes,Festive,1679.13,133,102,107
07-05-2030,1033,2126,Clothing,West,43,1678.45,0.26,Rainy,No,Monsoon,1668.61,191,43,161
08-05-2030,1014,2693,Home,East,392,1663.46,0.1,Rainy,No,Festive,1518.92,99,51,116
09-05-2030,1038,2083,Electronics,East,66,110.42,0.02,Rainy,Yes,Festive,110.63,177,66,160
10-05-2030,1011,2825,Electronics,North,386,983.99,0.4,Cloudy,Yes,Summer,930.65,105,58,104
11-05-2030,1010,2381,Beauty,North,495,1726.23,0.33,Sunny,No,Festive,1674.54,183,106,207
12-05-2030,1025,2520,Home,West,209,1089.98,0.07,Sunny,No,Summer,1188.42,93,77,106
13-05-2030,1032,2653,Home,West,434,1863.65,0.08,Rainy,No,Summer,1903.92,153,106,125
14-05-2030,1040,2309,Clothing,East,284,1813.28,0.05,Cloudy,No,Winter,1939.65,45,33,52
15-05-2030,1006,2520,Home,North,243,1520.17,0.11,Rainy,Yes,Monsoon,1666.91,33,27,28
16-05-2030,1030,2354,Electronics,East,169,309.58,0.15,Rainy,Yes,Winter,331.07,105,57,121
17-05-2030,1022,2685,Beauty,South,136,2191.49,0.32,Cloudy,No,Summer,2321.77,52,29,51
18-05-2030,1011,2453,Home,West,134,664.12,0.17,Sunny,Yes,Summer,712.01,78,52,69
19-05-2030,1035,2401,Electronics,North,329,2773.63,0.07,Cloudy,No,Summer,2565.18,202,158,213
20-05-2030,1020,2511,Clothing,South,296,2645.08,0.43,Sunny,Yes,Festive,2816.33,226,222,256
21-05-2030,1004,2914,Electronics,North,84,1233.42,0.33,Cloudy,Yes,Winter,1312.42,139,84,137
22-05-2030,1004,2065,Home,North,423,866.92,0.39,Sunny,Yes,Summer,839.84,157,113,151
23-05-2030,1049,2262,Electronics,North,221,806.02,0.36,Rainy,No,Monsoon,820.53,195,140,188
24-05-2030,1029,2218,Electronics,South,431,1876.54,0.28,Rainy,Yes,Winter,1945.4,68,46,56
25-05-2030,1027,2376,Clothing,East,411,508.84,0.28,Sunny,Yes,Festive,526.64,135,72,153
26-05-2030,1047,2267,Electronics,North,19,595.44,0.23,Sunny,Yes,Monsoon,592.82,146,19,141
27-05-2030,1019,2762,Home,South,408,2265.79,0.38,Rainy,No,Winter,2340.53,167,90,176
28-05-2030,1040,2169,Electronics,West,145,898.86,0.3,Rainy,No,Summer,940.56,55,42,53
29-05-2030,1026,2252,Electronics,South,133,124.27,0.47,Cloudy,Yes,Monsoon,131.65,188,122,157
30-05-2030,1026,2716,Beauty,East,152,682.21,0.07,Rainy,Yes,Monsoon,737.19,38,20,40
31-05-2030,1009,2994,Clothing,North,443,1005.89,0.38,Rainy,No,Monsoon,1048.9,212,140,219
01-06-2030,1031,2392,Home,South,421,1146.74,0.19,Sunny,No,Monsoon,1173.48,214,144,186
02-06-2030,1030,2093,Clothing,West,165,2882.06,0.31,Sunny,Yes,Winter,2936.48,220,165,211
03-06-2030,1017,2253,Home,North,42,194.26,0.18,Sunny,Yes,Monsoon,188.85,163,42,194
04-06-2030,1007,2090,Clothing,East,444,2796.86,0.32,Cloudy,No,Summer,3007,143,124,156
05-06-2030,1035,2318,Clothing,North,235,1872.68,0.32,Sunny,Yes,Summer,1755.13,197,147,192
06-06-2030,1009,2787,Beauty,North,490,1582.65,0.02,Sunny,Yes,Summer,1554.32,178,176,210
07-06-2030,1028,2263,Electronics,East,384,1183.2,0.17,Rainy,No,Festive,1126.65,203,172,193
08-06-2030,1047,2188,Electronics,North,497,1710.63,0.48,Rainy,Yes,Festive,1642.87,231,157,247
09-06-2030,1048,2721,Beauty,South,106,983.6,0.37,Cloudy,No,Summer,899.75,108,74,112
10-06-2030,1007,2591,Beauty,East,353,2233.14,0.3,Sunny,No,Summer,2197.45,142,73,150
11-06-2030,1003,2326,Electronics,East,463,421.14,0.25,Cloudy,Yes,Summer,395.87,183,122,189
12-06-2030,1007,2353,Beauty,South,91,829.13,0.06,Rainy,No,Monsoon,878.4,57,49,54
13-06-2030,1008,2290,Beauty,South,131,561.99,0.25,Rainy,Yes,Monsoon,562.02,111,96,118
14-06-2030,1037,2552,Electronics,South,493,2239.65,0.13,Rainy,No,Festive,2159.3,54,51,50
15-06-2030,1005,2769,Electronics,East,494,2907.65,0.47,Rainy,No,Monsoon,2898.88,117,104,124
16-06-2030,1033,2078,Electronics,North,394,1453.03,0.36,Sunny,No,Summer,1524.54,202,180,191
17-06-2030,1028,2664,Electronics,East,294,2737.68,0.46,Rainy,Yes,Summer,2662.28,133,80,153
18-06-2030,1046,2099,Beauty,East,438,193.75,0.43,Cloudy,Yes,Winter,199.84,177,123,196
19-06-2030,1038,2453,Electronics,West,75,1963.54,0.39,Cloudy,Yes,Winter,1835.54,199,75,192
20-06-2030,1049,2987,Electronics,East,250,1352.44,0.06,Rainy,Yes,Summer,1357.48,74,70,76
21-06-2030,1008,2575,Beauty,East,186,2318.35,0.4,Rainy,No,Festive,2479.1,221,167,183
22-06-2030,1001,2541,Electronics,North,200,2389.59,0.48,Cloudy,Yes,Winter,2290.44,209,190,172
23-06-2030,1002,2749,Home,South,78,1552.22,0.5,Sunny,No,Winter,1573.3,220,78,202
24-06-2030,1016,2320,Electronics,West,135,2455.03,0.5,Rainy,Yes,Monsoon,2344.41,153,108,174
25-06-2030,1002,2583,Home,North,46,2243.58,0.46,Rainy,Yes,Monsoon,2392.87,92,46,82
26-06-2030,1011,2442,Home,East,392,1956.6,0.39,Sunny,Yes,Monsoon,1836.22,166,107,165
27-06-2030,1031,2303,Clothing,East,232,1605.63,0.45,Cloudy,Yes,Winter,1565.45,232,118,212
28-06-2030,1010,2066,Home,East,138,2123.59,0.24,Rainy,Yes,Festive,2035.77,89,65,76
29-06-2030,1020,2554,Home,North,63,1547.7,0.05,Rainy,No,Winter,1457.98,131,63,156
30-06-2030,1036,2084,Clothing,East,252,1498.6,0.35,Cloudy,No,Winter,1365.29,149,104,155
01-07-2030,1014,2350,Home,West,308,2916.72,0.44,Sunny,Yes,Festive,2821.33,200,171,199
02-07-2030,1007,2259,Clothing,West,287,339.74,0.07,Rainy,No,Winter,338.21,174,149,143
03-07-2030,1029,2998,Home,East,412,1111.17,0,Sunny,No,Summer,1176.39,29,26,30
04-07-2030,1005,2079,Electronics,West,309,1567.46,0.04,Cloudy,Yes,Summer,1503.38,93,75,82
05-07-2030,1014,2083,Home,South,107,2922.05,0.16,Rainy,No,Festive,2854.71,72,54,59
06-07-2030,1046,2589,Home,East,138,1326.42,0.21,Sunny,Yes,Monsoon,1205.81,102,93,100
07-07-2030,1015,2929,Clothing,West,136,1629.77,0.25,Rainy,Yes,Festive,1490.86,178,136,172
08-07-2030,1032,2744,Home,East,184,2881.59,0.22,Rainy,Yes,Monsoon,3109.32,56,30,49
09-07-2030,1023,2028,Clothing,North,465,325.17,0.33,Rainy,No,Winter,303.51,127,69,107
10-07-2030,1027,2957,Clothing,South,54,953.62,0.46,Sunny,Yes,Festive,1039.4,165,54,191
11-07-2030,1006,2662,Beauty,North,88,1034.72,0.19,Rainy,Yes,Winter,1094.27,128,88,148
12-07-2030,1009,2452,Beauty,North,428,1266.61,0.45,Sunny,No,Festive,1212.75,213,124,226
13-07-2030,1001,2982,Clothing,North,98,2922.5,0.21,Sunny,Yes,Summer,3134.05,122,73,121
14-07-2030,1011,2641,Home,South,328,229.95,0.05,Cloudy,Yes,Summer,226.37,168,99,171
15-07-2030,1023,2432,Beauty,North,77,1393.68,0.46,Rainy,No,Winter,1403.94,207,77,181
16-07-2030,1006,2238,Electronics,North,201,2736.85,0.06,Sunny,No,Summer,2662.75,151,135,132
17-07-2030,1040,2418,Beauty,South,461,1067.95,0.08,Rainy,No,Summer,1042.2,64,37,53
18-07-2030,1036,2705,Clothing,West,277,1061.03,0.39,Cloudy,No,Summer,1096.33,77,40,88
19-07-2030,1012,2850,Clothing,East,372,824.07,0.08,Rainy,Yes,Winter,874.83,89,59,77
20-07-2030,1035,2994,Home,South,50,2988.39,0.25,Cloudy,No,Winter,3235.75,211,50,192
21-07-2030,1005,2559,Beauty,South,115,1349.07,0.26,Rainy,Yes,Festive,1277.3,178,115,157
22-07-2030,1012,2501,Clothing,East,301,1598.98,0.09,Sunny,Yes,Monsoon,1752.16,62,41,52
23-07-2030,1018,2101,Beauty,South,76,2490.09,0.24,Sunny,No,Summer,2413.83,209,76,203
24-07-2030,1000,2530,Beauty,East,238,2911.69,0.01,Sunny,No,Monsoon,2927.63,63,41,56
25-07-2030,1001,2674,Beauty,West,471,2984.75,0.1,Rainy,Yes,Winter,2864.04,184,125,171
26-07-2030,1020,2373,Electronics,East,407,1449.4,0.03,Cloudy,Yes,Festive,1569.94,77,62,72
27-07-2030,1013,2819,Home,East,235,1967.17,0.35,Rainy,Yes,Summer,2123.14,64,54,62
28-07-2030,1026,2037,Clothing,West,184,508.53,0.03,Sunny,Yes,Summer,508.5,77,69,63
29-07-2030,1048,2325,Electronics,West,332,729.04,0.1,Rainy,Yes,Winter,693.15,99,65,88
30-07-2030,1043,2817,Home,West,486,1453.53,0.19,Rainy,Yes,Winter,1443.77,92,69,107
31-07-2030,1021,2453,Electronics,South,438,611.67,0.29,Rainy,No,Summer,608.88,131,123,149
01-08-2030,1014,2196,Home,East,26,1999.4,0.46,Sunny,No,Monsoon,2021.23,132,26,154
02-08-2030,1013,2432,Beauty,North,299,1380.76,0.28,Sunny,Yes,Monsoon,1386.33,146,144,158
03-08-2030,1040,2555,Clothing,South,58,1704.73,0.27,Rainy,No,Summer,1831.74,216,58,245
04-08-2030,1003,2769,Clothing,East,194,750.97,0.04,Rainy,Yes,Festive,770.69,57,47,46
05-08-2030,1041,2778,Electronics,North,93,1506.28,0.4,Rainy,Yes,Monsoon,1441.46,161,93,167
06-08-2030,1017,2787,Home,South,64,231.32,0.1,Sunny,No,Winter,239.8,87,54,76
07-08-2030,1005,2584,Beauty,North,205,927.29,0.15,Sunny,Yes,Monsoon,945.07,163,105,172
08-08-2030,1026,2794,Home,North,96,504.26,0.31,Sunny,No,Monsoon,501.08,223,96,232
09-08-2030,1027,2817,Beauty,North,350,1701.03,0.3,Rainy,Yes,Monsoon,1613.83,162,142,179
10-08-2030,1043,2363,Electronics,South,336,1455.28,0.11,Sunny,Yes,Festive,1338.05,150,86,128
11-08-2030,1045,2866,Home,West,278,2108.26,0.36,Sunny,Yes,Winter,2028.61,195,120,219
12-08-2030,1041,2195,Electronics,North,317,2866.5,0.01,Sunny,No,Monsoon,3109.08,44,24,50
13-08-2030,1013,2906,Electronics,South,174,2279.54,0.46,Sunny,No,Festive,2488.62,106,99,126
14-08-2030,1045,2375,Electronics,North,483,2954.23,0.14,Cloudy,Yes,Monsoon,3213.12,98,86,109
15-08-2030,1048,2898,Home,North,50,2372.94,0.16,Sunny,No,Monsoon,2181.5,135,50,127
16-08-2030,1017,2018,Home,South,80,1380.56,0.38,Cloudy,Yes,Festive,1256.25,229,80,213
17-08-2030,1022,2799,Beauty,South,379,831.51,0.41,Sunny,No,Winter,880.76,238,223,243
18-08-2030,1031,2547,Electronics,South,34,341.48,0.4,Sunny,No,Summer,345.7,108,34,93
19-08-2030,1025,2476,Home,South,449,2680.3,0.1,Rainy,Yes,Summer,2909.83,172,117,162
20-08-2030,1028,2560,Home,West,307,1703.22,0.23,Sunny,Yes,Winter,1825.8,147,127,118
21-08-2030,1013,2813,Beauty,West,453,2364.44,0.06,Sunny,Yes,Winter,2180.83,123,106,128
22-08-2030,1007,2358,Electronics,North,400,1556.67,0.08,Sunny,No,Festive,1578.35,178,110,159
23-08-2030,1026,2005,Beauty,North,312,400.38,0.29,Cloudy,Yes,Winter,381.49,222,119,218
24-08-2030,1017,2069,Clothing,South,386,1167.37,0.32,Sunny,No,Festive,1090.15,181,124,198
25-08-2030,1004,2315,Electronics,East,112,189.64,0.18,Sunny,Yes,Summer,184.52,43,35,49
26-08-2030,1043,2478,Electronics,East,75,2498.58,0.07,Sunny,No,Monsoon,2416.05,115,75,126
27-08-2030,1047,2241,Electronics,South,487,2212.18,0.14,Sunny,Yes,Summer,2284.63,65,42,70
28-08-2030,1030,2294,Beauty,West,462,2964.49,0.34,Sunny,Yes,Summer,3019.3,210,176,185
29-08-2030,1028,2991,Electronics,North,291,216.96,0.48,Cloudy,Yes,Monsoon,205.61,158,138,135
30-08-2030,1008,2328,Clothing,West,434,2386.61,0.31,Rainy,Yes,Summer,2206.07,138,76,126
31-08-2030,1027,2944,Beauty,North,293,1850.48,0.42,Sunny,No,Monsoon,1808.71,228,172,191
01-09-2030,1006,2710,Electronics,West,346,971.45,0.19,Rainy,No,Winter,899.95,84,42,90
02-09-2030,1007,2718,Clothing,North,213,719.05,0.42,Rainy,No,Summer,748.28,67,50,74
03-09-2030,1026,2386,Clothing,West,475,1095.16,0.11,Rainy,No,Festive,1201.69,69,45,76
04-09-2030,1011,2277,Clothing,North,380,2433.75,0.03,Cloudy,No,Festive,2637.89,183,165,159
05-09-2030,1037,2193,Clothing,South,378,2778.36,0.41,Sunny,No,Winter,2832.86,232,122,208
06-09-2030,1029,2147,Clothing,North,66,1200.64,0.13,Sunny,No,Monsoon,1311.47,167,66,178
07-09-2030,1049,2602,Home,South,472,1726.53,0.35,Sunny,No,Monsoon,1701.1,101,65,100
08-09-2030,1020,2151,Clothing,West,194,2360.75,0.41,Cloudy,Yes,Winter,2518.02,175,107,177
09-09-2030,1029,2877,Clothing,South,240,1822.71,0.24,Rainy,No,Festive,1766.99,197,159,223
10-09-2030,1028,2887,Home,North,27,2327.9,0.4,Cloudy,Yes,Summer,2315.91,166,27,179
11-09-2030,1023,2327,Electronics,South,371,2199.58,0.02,Cloudy,Yes,Summer,2346.51,64,32,69
12-09-2030,1009,2537,Home,North,249,850.5,0.32,Cloudy,No,Monsoon,798.21,52,38,58
13-09-2030,1000,2153,Home,West,180,783.02,0.2,Sunny,Yes,Festive,748.61,50,41,42
14-09-2030,1038,2904,Home,East,42,585.65,0.34,Rainy,No,Festive,604.72,55,36,51
15-09-2030,1019,2825,Home,South,343,1664.6,0.36,Rainy,Yes,Monsoon,1741.34,189,105,164
16-09-2030,1007,2204,Home,North,129,1128.6,0.12,Rainy,Yes,Summer,1210.46,117,62,130
17-09-2030,1038,2345,Electronics,East,18,1477.26,0.18,Sunny,No,Summer,1351.16,140,18,166
18-09-2030,1003,2223,Home,North,424,2993.01,0.15,Cloudy,Yes,Festive,3148.2,144,83,149
19-09-2030,1030,2262,Beauty,North,90,2660.77,0.36,Sunny,Yes,Festive,2451.41,64,45,66
20-09-2030,1037,2244,Home,South,75,463.91,0.39,Sunny,No,Monsoon,417.71,174,75,196
21-09-2030,1041,2098,Home,East,189,1481.38,0.35,Rainy,No,Monsoon,1479.2,219,137,206
22-09-2030,1005,2935,Electronics,North,104,1395.23,0.27,Rainy,No,Winter,1338.25,204,104,207
23-09-2030,1016,2203,Home,West,394,1669.83,0.43,Sunny,Yes,Monsoon,1730.41,177,107,155
24-09-2030,1026,2411,Home,South,80,1508.99,0.23,Cloudy,Yes,Festive,1380.23,179,80,155
25-09-2030,1031,2172,Beauty,South,446,1714.16,0.3,Sunny,No,Festive,1687.96,214,173,195
26-09-2030,1006,2368,Beauty,North,94,544.54,0.33,Rainy,Yes,Festive,558.73,176,94,183
27-09-2030,1025,2055,Home,West,437,1951.56,0.22,Cloudy,Yes,Festive,2091.52,77,70,66
28-09-2030,1011,2627,Beauty,West,354,1737.01,0.16,Sunny,No,Monsoon,1896.87,123,119,135
29-09-2030,1017,2153,Clothing,East,111,1213.57,0.41,Cloudy,Yes,Monsoon,1317.29,132,68,117
30-09-2030,1031,2803,Clothing,East,373,1479.6,0.35,Rainy,No,Monsoon,1347.69,95,90,90
01-10-2030,1031,2943,Clothing,North,365,837.83,0.02,Sunny,No,Summer,764.62,69,57,55
02-10-2030,1020,2242,Electronics,West,192,1580.86,0.17,Cloudy,No,Winter,1675.44,78,49,67
03-10-2030,1026,2025,Beauty,North,412,286.6,0.33,Rainy,Yes,Monsoon,264.65,163,161,178
04-10-2030,1039,2751,Electronics,North,424,946.73,0.28,Sunny,Yes,Summer,955.36,125,86,133
05-10-2030,1010,2938,Clothing,North,400,2888.08,0.34,Cloudy,No,Summer,3049.35,114,61,116
06-10-2030,1038,2439,Electronics,West,235,769.06,0.2,Sunny,Yes,Winter,743.99,67,60,72
07-10-2030,1004,2949,Beauty,South,96,653.55,0.05,Cloudy,No,Monsoon,611.58,160,96,133
08-10-2030,1039,2187,Beauty,East,329,2397.01,0.43,Rainy,No,Summer,2290.82,221,122,251
09-10-2030,1015,2296,Home,West,253,2044.14,0.25,Sunny,No,Festive,2103.32,76,49,71
10-10-2030,1013,2049,Clothing,West,486,1341.7,0.48,Rainy,Yes,Winter,1354.62,68,60,76
11-10-2030,1035,2077,Home,South,226,1412.88,0.38,Sunny,Yes,Monsoon,1495.91,145,92,150
12-10-2030,1038,2602,Home,South,286,2582.4,0.21,Sunny,Yes,Monsoon,2496.08,204,118,179
13-10-2030,1011,2412,Home,East,167,2616.86,0.21,Sunny,No,Monsoon,2603.79,144,73,124
14-10-2030,1039,2450,Clothing,South,268,2223.89,0.49,Rainy,No,Monsoon,2338.43,130,90,147
15-10-2030,1011,2580,Beauty,West,96,2863.22,0.19,Cloudy,Yes,Winter,2947.18,108,96,123
16-10-2030,1048,2332,Clothing,South,331,2379.11,0.42,Rainy,No,Winter,2320.4,79,40,79
17-10-2030,1036,2720,Clothing,West,253,2365.36,0.29,Cloudy,No,Summer,2291.82,122,88,114
18-10-2030,1018,2300,Home,West,334,934.69,0.15,Cloudy,Yes,Winter,1018.73,166,162,184
19-10-2030,1011,2591,Clothing,East,257,2916.51,0.06,Cloudy,Yes,Winter,3165.51,42,35,46
20-10-2030,1034,2737,Beauty,West,385,2841.59,0.1,Sunny,Yes,Winter,2663.09,201,181,209
21-10-2030,1016,2099,Clothing,East,324,2330,0.31,Rainy,Yes,Festive,2467.47,96,86,87
22-10-2030,1028,2767,Beauty,East,390,1770.73,0.16,Cloudy,No,Monsoon,1680.51,46,23,52
23-10-2030,1009,2590,Home,South,183,996.59,0.22,Sunny,No,Summer,1065.51,122,80,142
24-10-2030,1037,2658,Home,East,318,221.79,0.43,Cloudy,Yes,Festive,225.84,78,66,64
25-10-2030,1008,2277,Electronics,East,449,1922.75,0.15,Cloudy,Yes,Winter,2109.18,139,82,149
26-10-2030,1017,2161,Home,West,398,1020.66,0.41,Sunny,Yes,Festive,1048.47,76,74,78
27-10-2030,1048,2412,Beauty,South,95,1189.99,0.09,Sunny,Yes,Summer,1165.95,119,67,139
28-10-2030,1044,2009,Beauty,West,132,2475.95,0.15,Rainy,Yes,Festive,2529.22,113,69,104
29-10-2030,1028,2273,Electronics,North,240,2173.97,0.48,Sunny,Yes,Festive,2326.96,110,55,130
30-10-2030,1025,2776,Clothing,South,310,2599.18,0.1,Rainy,Yes,Summer,2493.57,113,71,90
31-10-2030,1030,2622,Beauty,East,443,1646.09,0.14,Sunny,No,Festive,1574.35,117,69,116
01-11-2030,1037,2340,Electronics,West,315,2374.12,0.13,Rainy,No,Winter,2443.71,93,83,99
02-11-2030,1030,2537,Home,East,193,2393.81,0.49,Cloudy,Yes,Winter,2462.27,164,86,160
03-11-2030,1018,2295,Electronics,North,473,1721.41,0.37,Sunny,Yes,Winter,1866.87,219,111,181
