bill_id,date,region,category,product_name,size,units_sold,base_price,discount_percent,final_price,revenue,inventory_level,customer_gender,season,return_flag
ZUD-4897,24-02-2026,Delhi,Kids,Kids Dress,XL,1,496.98,30,347.89,347.89,237,Female,Winter,0
ZUD-4898,03-05-2024,Mumbai,Men,Tshirt,,22,469.69,20,375.75,8266.47,132,Male,Summer,0
ZUD-4899,28-04-2024,Mumbai,Kids,Kids Dress,L,16,1387.3,10,1248.57,19977.15,33,Male,Summer,0
ZUD-4900,15-05-2024,Mumbai,Women,Skirt,S,10,1569.2,15,1333.82,13338.2,46,Male,Winter,0
ZUD-4901,08-05-2025,Bangalore,Women,Top,M,5,3555.08,10,3199.57,15997.85,275,Male,Monsoon,0
ZUD-4902,18-12-2024,Bangalore,Men,Shirt,L,19,814.52,30,570.16,10833.11,100,Female,Summer,1
ZUD-4903,09-06-2025,Chennai,Accessories,Belt,XL,4,2154.46,15,1831.29,7325.18,38,Female,Winter,0
ZUD-4904,18-08-2024,Mumbai,Accessories,Cap,M,17,2290.39,0,2290.39,38936.61,30,Male,Winter,0
ZUD-4905,13-07-2024,Chennai,Men,Jeans,S,21,2808.48,10,2527.63,53080.23,61,Male,Summer,1
ZUD-4906,10-09-2025,Bangalore,Men,Jeans,XL,8,1354,15,1150.9,9207.18,276,Male,Winter,0
ZUD-4907,07-09-2024,Delhi,Accessories,Belt,M,1,612.25,10,551.03,551.03,212,Male,Winter,0
ZUD-4908,21-04-2025,Bangalore,Kids,Kids Shorts,L,11,2572.2,10,2314.98,25464.76,208,Female,Monsoon,1
ZUD-4909,01-10-2024,Bangalore,Men,Shirt,L,19,697.16,0,697.16,13246.11,250,Female,Summer,0
ZUD-4910,07-05-2024,Mumbai,Accessories,Cap,M,29,307.63,15,261.49,7583.19,64,Female,Summer,0
ZUD-4911,08-12-2025,Bangalore,Women,Skirt,L,6,556.52,10,500.87,3005.2,228,Female,Summer,0
ZUD-4912,16-04-2026,Chennai,Accessories,Belt,M,16,1707.89,30,1195.52,19128.37,196,Male,Monsoon,0
ZUD-4913,29-10-2025,Bangalore,Kids,Kids Shorts,L,18,390.67,0,390.67,7032.07,23,Male,Summer,0
ZUD-4914,04-06-2024,Mumbai,Accessories,Belt,XL,18,2284.22,15,1941.59,34948.62,146,Male,Summer,1
ZUD-4915,07-06-2025,Bangalore,Kids,Kids Tshirt,M,16,2270.18,0,2270.18,36322.95,66,Male,Winter,0
ZUD-4916,06-03-2026,Chennai,Accessories,Belt,,8,434.86,30,304.41,2435.24,71,Male,Monsoon,1
ZUD-4917,13-02-2025,Mumbai,Men,Joggers,L,4,992.06,10,892.86,3571.43,251,Male,Summer,1
ZUD-4918,06-03-2026,Pune,Women,Dress,L,15,3508.35,30,2455.85,36837.71,204,Male,Winter,0
ZUD-4919,28-05-2025,Delhi,Women,Jeans,L,6,3512.89,20,2810.31,16861.87,87,Male,Winter,1
ZUD-4920,02-02-2026,Mumbai,Women,Top,S,24,2254.4,20,1803.52,43284.48,159,Female,Winter,0
ZUD-4921,13-05-2024,Delhi,Accessories,Belt,L,17,1722.8,15,1464.38,24894.46,201,Male,Monsoon,1
ZUD-4922,10-12-2024,Mumbai,Kids,Kids Dress,L,5,1413.08,15,1201.12,6005.6,223,Female,Monsoon,1
ZUD-4923,06-04-2025,Bangalore,Women,Top,L,23,3564.3,30,2495.01,57385.23,164,Male,Monsoon,1
ZUD-4924,24-06-2025,Delhi,Accessories,Socks,M,7,2533.54,30,1773.48,12414.34,217,Male,Monsoon,0
ZUD-4925,15-05-2025,Mumbai,Kids,Kids Shorts,M,13,1108.15,15,941.93,12245.06,151,Male,Monsoon,0
ZUD-4926,21-01-2025,Delhi,Kids,Kids Dress,,7,2673.39,0,2673.39,18713.76,184,Male,Winter,1
ZUD-4927,28-10-2024,Delhi,Men,Tshirt,M,23,340.58,20,272.46,6266.64,229,Male,Monsoon,0
ZUD-4928,02-03-2025,Bangalore,Women,Dress,M,17,2036.34,0,2036.34,34617.74,242,Female,Winter,0
ZUD-4929,26-11-2025,Delhi,Women,Jeans,S,7,1180.29,10,1062.26,7435.82,247,Male,Winter,0
ZUD-4930,03-08-2024,Delhi,Women,Skirt,XL,22,3026.3,0,3026.3,66578.68,70,Female,Monsoon,1
ZUD-4931,24-06-2024,Mumbai,Men,Jacket,L,13,454.2,15,386.07,5018.95,257,Female,Winter,1
ZUD-4932,13-01-2025,Chennai,Kids,Kids Shorts,XL,17,564.89,0,564.89,9603.15,265,Male,Monsoon,0
ZUD-4933,01-04-2025,Pune,Women,Kurti,L,17,922.39,10,830.15,14112.61,241,Female,Monsoon,0
ZUD-4934,08-04-2026,Pune,Accessories,Bag,S,12,757.78,30,530.45,6365.39,93,Male,Summer,0
ZUD-4935,08-06-2024,Pune,Kids,Kids Tshirt,M,3,391.89,20,313.51,940.53,171,Male,Monsoon,1
ZUD-4936,16-09-2024,Chennai,Kids,Kids Tshirt,L,17,1695.05,30,1186.54,20171.11,153,Female,Summer,0
ZUD-4937,10-11-2025,Pune,Kids,Kids Dress,M,15,1120.62,20,896.49,13447.38,65,Female,Summer,1
ZUD-4938,17-05-2025,Pune,Accessories,Socks,S,25,2340.29,30,1638.21,40955.15,54,Female,Winter,0
ZUD-4939,01-04-2025,Bangalore,Accessories,Socks,M,20,2027.51,20,1622.01,32440.21,112,Female,Monsoon,0
ZUD-4940,24-11-2025,Chennai,Accessories,Bag,XL,21,1913.96,10,1722.56,36173.83,271,Female,Winter,0
ZUD-4941,16-05-2024,Mumbai,Women,Dress,L,9,1610.48,30,1127.34,10146.02,60,Female,Monsoon,0
ZUD-4942,28-09-2025,Bangalore,Women,Jeans,M,19,1623.9,10,1461.51,27768.72,42,Female,Winter,0
ZUD-4943,04-03-2025,Bangalore,Kids,Kids Tshirt,S,16,680.46,20,544.37,8709.9,198,Male,Winter,1
ZUD-4944,07-01-2026,Mumbai,Kids,Kids Dress,L,5,1825.31,20,1460.25,7301.24,204,Male,Summer,0
ZUD-4945,01-12-2025,Chennai,Women,Skirt,S,14,3496.41,0,3496.41,48949.76,206,Male,Monsoon,0
ZUD-4946,11-09-2025,Mumbai,Kids,Kids Dress,M,4,381.75,20,305.4,1221.6,40,Male,Summer,0
ZUD-4947,07-07-2025,Chennai,Women,Jeans,S,16,1355.91,15,1152.52,18440.32,171,Female,Monsoon,1
ZUD-4948,20-06-2024,Chennai,Kids,Kids Tshirt,M,2,1447.92,30,1013.54,2027.08,94,Female,Summer,0
ZUD-4949,07-02-2026,Bangalore,Accessories,Socks,L,9,2232.1,30,1562.47,14062.2,92,Female,Winter,0
ZUD-4950,06-03-2026,Chennai,Accessories,Belt,S,28,561.86,30,393.3,11012.36,213,Male,Monsoon,0
ZUD-4951,12-04-2026,Delhi,Men,Tshirt,XL,1,2023.96,0,2023.96,2023.96,20,Female,Summer,0
ZUD-4952,04-10-2024,Delhi,Women,Jeans,L,23,783.48,20,626.79,14416.12,135,Female,Summer,1
ZUD-4953,25-08-2024,Bangalore,Accessories,Belt,XL,26,1046.47,15,889.5,23127.09,150,Female,Winter,0
ZUD-4954,18-11-2025,Pune,Accessories,Bag,XL,9,2306.7,15,1960.7,17646.29,77,Female,Winter,0
ZUD-4955,20-08-2024,Mumbai,Accessories,Belt,M,3,1851.72,15,1573.96,4721.87,176,Female,Monsoon,0
ZUD-4956,03-08-2024,Bangalore,Kids,Kids Dress,M,8,681.47,15,579.25,4634.01,270,Female,Monsoon,0
ZUD-4957,15-07-2025,Pune,Accessories,Belt,S,15,228.06,15,193.85,2907.73,69,Female,Monsoon,1
ZUD-4958,20-07-2024,Delhi,Accessories,Socks,XL,22,1129.71,0,1129.71,24853.63,94,Male,Summer,0
ZUD-4959,10-10-2024,Pune,Accessories,Socks,L,16,1498.15,30,1048.7,16779.25,262,Male,Monsoon,1
ZUD-4960,27-10-2025,Mumbai,Accessories,Bag,M,24,2532.94,0,2532.94,60790.68,203,Female,Monsoon,0
ZUD-4961,02-07-2025,Mumbai,Men,Shirt,L,29,459.56,30,321.69,9328.97,15,Male,Winter,0
ZUD-4962,23-02-2025,Chennai,Men,Jeans,M,23,1128.1,0,1128.1,25946.19,135,Female,Summer,0
ZUD-4963,08-02-2026,Delhi,Men,Tshirt,XL,6,2532.18,0,2532.18,15193.07,254,Female,Summer,1
ZUD-4964,27-09-2025,Chennai,Women,Top,S,18,1590.7,15,1352.09,24337.71,219,Female,Winter,1
ZUD-4965,16-07-2024,Bangalore,Kids,Kids Shorts,M,24,1245.74,15,1058.88,25413.07,147,Female,Summer,1
ZUD-4966,08-02-2026,Bangalore,Women,Top,XL,16,840.22,10,756.2,12099.14,160,Male,Summer,0
ZUD-4967,30-10-2024,Chennai,Women,Kurti,M,23,665.75,30,466.03,10718.58,34,Male,Monsoon,0
ZUD-4968,16-07-2024,Chennai,Men,Jacket,M,1,2725.44,20,2180.36,2180.36,190,Male,Monsoon,1
ZUD-4969,13-01-2025,Chennai,Accessories,Socks,L,14,2603.69,20,2082.95,29161.34,150,Female,Summer,0
ZUD-4970,01-02-2025,Chennai,Accessories,Cap,S,4,951.71,0,951.71,3806.84,57,Male,Winter,0
ZUD-4971,17-03-2026,Chennai,Women,Top,M,15,537.01,0,537.01,8055.13,101,Female,Winter,0
ZUD-4972,21-05-2024,Chennai,Kids,Kids Tshirt,S,11,2362.19,30,1653.54,18188.89,151,Female,Winter,1
ZUD-4973,08-06-2024,Bangalore,Women,Skirt,,17,1847.54,20,1478.03,25126.5,261,Female,Monsoon,0
ZUD-4974,05-11-2025,Chennai,Accessories,Cap,M,10,1221.98,0,1221.98,12219.78,109,Female,Winter,1
ZUD-4975,14-02-2026,Bangalore,Kids,Kids Dress,M,18,1212.85,30,848.99,15281.91,145,Female,Summer,1
ZUD-4976,01-03-2026,Chennai,Women,Top,XL,11,3227.69,10,2904.92,31954.14,103,Male,Winter,0
ZUD-4977,07-07-2025,Chennai,Men,Jeans,XL,27,676.7,30,473.69,12789.56,254,Female,Summer,1
ZUD-4978,17-01-2025,Pune,Women,Jeans,S,17,1806.44,30,1264.51,21496.59,80,Female,Winter,0
ZUD-4979,16-12-2025,Delhi,Men,Jacket,M,19,890.43,15,756.86,14380.39,117,Female,Monsoon,0
ZUD-4980,19-01-2026,Mumbai,Accessories,Cap,L,10,527.88,20,422.31,4223.08,89,Male,Winter,0
ZUD-4981,27-11-2024,Chennai,Women,Kurti,M,17,1573.18,0,1573.18,26744.09,17,Female,Monsoon,1
ZUD-4982,06-02-2025,Delhi,Men,Tshirt,L,3,809.6,0,809.6,2428.81,99,Female,Monsoon,1
ZUD-4983,11-06-2024,Chennai,Men,Jacket,M,6,979.73,20,783.78,4702.68,261,Male,Monsoon,0
ZUD-4984,02-05-2024,Delhi,Accessories,Cap,M,29,393.93,0,393.93,11423.95,127,Male,Monsoon,0
ZUD-4985,08-05-2024,Bangalore,Women,Dress,M,17,1753.58,0,1753.58,29810.92,174,Female,Winter,0
ZUD-4986,25-12-2025,Bangalore,Women,Skirt,XL,22,1952.7,30,1366.89,30071.63,57,Female,Monsoon,0
ZUD-4987,14-10-2024,Pune,Women,Dress,S,14,1719.15,20,1375.32,19254.53,266,Female,Summer,0
ZUD-4988,09-09-2024,Pune,Men,Jacket,XL,5,2431.92,0,2431.92,12159.61,71,Male,Winter,1
ZUD-4989,08-06-2025,Delhi,Accessories,Socks,M,15,2797.39,0,2797.39,41960.81,254,Female,Monsoon,0
ZUD-4990,14-08-2025,Mumbai,Women,Dress,XL,1,2540.51,15,2159.43,2159.43,92,Female,Summer,1
ZUD-4991,24-08-2024,Mumbai,Kids,Kids Dress,XL,21,2817.11,30,1971.98,41411.52,61,Female,Monsoon,0
ZUD-4992,24-02-2025,Pune,Accessories,Socks,L,14,2030.51,30,1421.36,19898.99,141,Male,Monsoon,1
ZUD-4993,03-04-2026,Delhi,Kids,Kids Tshirt,S,22,214.87,15,182.64,4018.11,58,Female,Winter,0
ZUD-4994,15-06-2024,Delhi,Men,Shirt,S,22,661.44,10,595.29,13096.48,128,Female,Summer,0
ZUD-4995,13-12-2024,Delhi,Men,Tshirt,L,23,2160.64,10,1944.58,44725.25,64,Female,Monsoon,0
ZUD-4996,18-11-2025,Chennai,Women,Kurti,M,7,1923.16,15,1634.69,11442.8,247,Female,Monsoon,0
ZUD-4997,09-07-2024,Chennai,Accessories,Cap,M,4,1282.47,10,1154.22,4616.89,104,Male,Winter,0
ZUD-4998,21-02-2025,Mumbai,Kids,Kids Shorts,S,7,1247.77,15,1060.6,7424.22,136,Male,Summer,0
ZUD-4999,06-03-2026,Bangalore,Men,Shirt,XL,29,290.1,10,261.09,7571.58,135,Male,Summer,1
ZUD-5000,12-03-2026,Chennai,Women,Jeans,S,14,2526.18,20,2020.94,28293.23,61,Male,Winter,0
ZUD-5001,25-06-2024,Chennai,Accessories,Socks,,3,713.82,0,713.82,2141.47,292,Male,Monsoon,0
ZUD-5002,06-05-2025,Delhi,Women,Kurti,XL,9,599.31,30,419.52,3775.64,174,Female,Summer,0
ZUD-5003,17-11-2024,Pune,Men,Jeans,S,29,545.66,20,436.53,12659.38,231,Female,Summer,1
ZUD-5004,13-06-2024,Bangalore,Men,Joggers,S,25,1490.5,15,1266.93,31673.16,92,Female,Monsoon,1
ZUD-5005,02-05-2025,Mumbai,Women,Dress,XL,23,1164.23,20,931.38,21421.78,20,Female,Monsoon,0
ZUD-5006,08-06-2024,Chennai,Men,Tshirt,S,15,2009.25,10,1808.33,27124.88,179,Male,Monsoon,1
ZUD-5007,24-06-2024,Pune,Women,Top,M,22,641.47,15,545.25,11995.42,145,Female,Winter,0
ZUD-5008,02-10-2025,Mumbai,Accessories,Bag,M,19,2593.45,10,2334.1,44347.97,243,Male,Winter,0
ZUD-5009,13-05-2025,Delhi,Women,Jeans,M,8,456.66,0,456.66,3653.29,16,Female,Winter,0
ZUD-5010,13-03-2026,Delhi,Women,Jeans,,3,577.17,20,461.74,1385.21,121,Male,Summer,1
ZUD-5011,24-09-2024,Chennai,Men,Jacket,S,1,1057.11,15,898.54,898.54,205,Female,Summer,0
ZUD-5012,22-01-2026,Chennai,Men,Jeans,XL,16,1850.25,30,1295.17,20722.77,115,Female,Monsoon,0
ZUD-5013,06-12-2024,Bangalore,Women,Dress,S,2,2250.8,0,2250.8,4501.6,286,Male,Summer,1
ZUD-5014,12-06-2025,Bangalore,Kids,Kids Dress,L,10,982.68,15,835.28,8352.77,14,Female,Summer,0
ZUD-5015,30-09-2024,Mumbai,Women,Skirt,L,20,1394.32,20,1115.45,22309.09,118,Female,Winter,0
ZUD-5016,18-02-2025,Delhi,Kids,Kids Tshirt,XL,3,923.78,10,831.4,2494.21,295,Male,Winter,0
ZUD-5017,03-01-2026,Chennai,Men,Jeans,L,13,1749.11,,1224.38,15916.9,283,Male,Summer,0
ZUD-5018,09-05-2024,Bangalore,Women,Top,XL,19,1591.4,0,1591.4,30236.61,285,Male,Monsoon,1
ZUD-5019,03-04-2025,Chennai,Women,Jeans,L,28,1577.08,20,1261.67,35326.64,166,Male,Winter,0
ZUD-5020,21-12-2024,Pune,Men,Tshirt,S,9,1882.1,15,1599.78,14398.06,237,Female,Winter,1
ZUD-5021,01-06-2024,Chennai,Kids,Kids Shorts,XL,17,1355.58,30,948.91,16131.42,103,Male,Monsoon,0
ZUD-5022,02-04-2026,Mumbai,Accessories,Bag,L,11,2239.83,30,1567.88,17246.68,155,Male,Monsoon,0
ZUD-5023,15-07-2025,Delhi,Men,Jeans,L,1,1804.22,0,1804.22,1804.22,55,Female,Summer,0
ZUD-5024,20-02-2025,Mumbai,Women,Dress,XL,27,1648.56,0,1648.56,44511.22,266,Female,Winter,1
ZUD-5025,11-01-2025,Delhi,Men,Shirt,S,1,812.71,30,568.9,568.9,66,Male,Monsoon,0
ZUD-5026,28-05-2024,Mumbai,Kids,Kids Tshirt,L,8,2114.71,30,1480.3,11842.39,162,Female,Monsoon,0
ZUD-5027,27-02-2025,Delhi,Men,Joggers,XL,14,1177.59,15,1000.96,14013.37,273,Female,Monsoon,0
ZUD-5028,20-11-2025,Bangalore,Kids,Kids Dress,S,21,974.07,30,681.85,14318.88,52,Male,Summer,0
ZUD-5029,21-09-2024,Bangalore,Accessories,Cap,XL,24,2117.06,15,1799.5,43188.07,191,Male,Winter,1
ZUD-5030,28-03-2025,Chennai,Kids,Kids Tshirt,XL,12,2404.1,15,2043.48,24521.82,100,Male,Winter,0
ZUD-5031,11-09-2024,Chennai,Men,Jacket,S,21,625.24,0,625.24,13130.05,94,Female,Monsoon,0
ZUD-5032,20-03-2026,Mumbai,Women,Kurti,L,29,672.52,10,605.27,17552.88,262,Female,Summer,1
ZUD-5033,04-08-2024,Delhi,Kids,Kids Shorts,XL,21,1080.24,20,864.19,18147.96,175,Female,Monsoon,0
ZUD-5034,30-09-2025,Mumbai,Accessories,Belt,L,24,2768.05,20,2214.44,53146.62,22,Female,Winter,0
ZUD-5035,01-08-2025,Pune,Kids,Kids Tshirt,XL,15,1246.59,15,1059.6,15894.06,215,Female,Monsoon,1
ZUD-5036,23-11-2024,Chennai,Women,Dress,XL,14,2096.79,0,2096.79,29355.02,66,Female,Winter,0
ZUD-5037,25-02-2026,Delhi,Women,Skirt,,2,434.52,15,369.34,738.68,63,Female,Monsoon,1
ZUD-5038,07-04-2025,Pune,Kids,Kids Dress,S,15,722.44,10,650.19,9752.89,244,Female,Monsoon,1
ZUD-5039,09-12-2025,Mumbai,Accessories,Socks,XL,12,1249.58,15,1062.14,12745.72,144,Male,Summer,0
ZUD-5040,18-12-2025,Chennai,Women,Top,S,18,622.07,10,559.86,10077.49,248,Male,Winter,1
ZUD-5041,08-07-2024,Delhi,Men,Jacket,XL,4,2123.02,20,1698.41,6793.66,137,Female,Summer,1
ZUD-5042,22-10-2025,Chennai,Women,Dress,L,23,1551.76,30,1086.23,24983.26,218,Male,Summer,0
ZUD-5043,08-08-2025,Pune,Kids,Kids Tshirt,XL,14,2942.53,30,2059.77,28836.78,247,Male,Summer,1
ZUD-5044,03-01-2025,Bangalore,Kids,Kids Dress,M,8,1365.27,10,1228.74,9829.95,99,Female,Monsoon,0
ZUD-5045,30-03-2026,Bangalore,Accessories,Belt,L,7,1217.39,0,1217.39,8521.74,192,Female,Monsoon,1
ZUD-5046,03-08-2025,Delhi,Men,Tshirt,S,2,2857.33,15,2428.73,4857.46,216,Male,Winter,1
ZUD-5047,16-05-2024,Bangalore,Accessories,Belt,S,7,328.56,10,295.7,2069.91,24,Male,Winter,1
ZUD-5048,09-08-2025,Delhi,Women,Skirt,XL,2,331.48,15,281.76,563.52,78,Male,Monsoon,0
ZUD-5049,27-05-2025,Pune,Men,Tshirt,S,26,907.53,30,635.27,16516.96,233,Female,Summer,1
ZUD-5050,13-01-2026,Pune,Kids,Kids Tshirt,M,11,375.9,10,338.31,3721.38,288,Male,Winter,0
ZUD-5051,24-07-2024,Chennai,Kids,Kids Tshirt,S,9,280.78,30,196.54,1768.89,211,Male,Monsoon,0
ZUD-5052,24-04-2025,Bangalore,Accessories,Bag,XL,27,1233.17,0,1233.17,33295.46,122,Female,Summer,0
ZUD-5053,19-03-2025,Mumbai,Women,Skirt,S,13,2530.89,30,1771.63,23031.14,294,Male,Monsoon,1
ZUD-5054,21-02-2026,Chennai,Women,Jeans,L,22,789.87,20,631.9,13901.7,12,Male,Winter,1
ZUD-5055,19-07-2025,Chennai,Men,Jeans,S,17,1981.34,30,1386.94,23577.9,184,Male,Winter,0
ZUD-5056,01-07-2025,Chennai,Kids,Kids Tshirt,XL,13,2532.39,20,2025.91,26336.88,286,Female,Winter,0
ZUD-5057,18-06-2025,Delhi,Women,Dress,L,17,1394.95,0,1394.95,23714.08,286,Female,Summer,0
ZUD-5058,01-07-2025,Mumbai,Women,Skirt,M,1,1794.89,15,1525.65,1525.65,228,Female,Monsoon,1
ZUD-5059,01-10-2025,Mumbai,Women,Top,M,12,980.68,30,686.48,8237.73,49,Male,Monsoon,1
ZUD-5060,17-07-2024,Bangalore,Accessories,Socks,L,18,2598.1,30,1818.67,32736.09,118,Female,Monsoon,0
ZUD-5061,10-12-2025,Chennai,Accessories,Cap,XL,23,1036.97,0,1036.97,23850.27,126,Male,Winter,1
ZUD-5062,30-09-2024,Chennai,Men,Joggers,XL,28,1801.64,20,1441.31,40356.71,299,Male,Winter,0
ZUD-5063,22-01-2026,Mumbai,Accessories,Belt,L,12,2036.08,,1832.47,21989.65,258,Female,Monsoon,0
ZUD-5064,26-08-2024,Delhi,Accessories,Belt,XL,10,2656.81,15,2258.29,22582.87,40,Male,Winter,0
ZUD-5065,05-01-2026,Pune,Accessories,Bag,M,4,2567.38,30,1797.17,7188.67,15,Female,Winter,0
ZUD-5066,27-12-2025,Bangalore,Women,Kurti,,17,443.47,30,310.43,5277.32,271,Male,Monsoon,0
ZUD-5067,27-04-2024,Chennai,Women,Kurti,L,29,2778.56,30,1944.99,56404.68,65,Male,Winter,1
ZUD-5068,02-10-2024,Bangalore,Men,Jacket,M,25,2926.92,10,2634.23,65855.66,116,Female,Monsoon,1
ZUD-5069,16-11-2024,Bangalore,Kids,Kids Dress,XL,22,2545.02,0,2545.02,55990.48,83,Female,Summer,1
ZUD-5070,05-04-2025,Mumbai,Men,Shirt,L,3,1910.15,0,1910.15,5730.45,136,Female,Monsoon,0
ZUD-5071,11-01-2025,Mumbai,Women,Skirt,M,16,2613.75,15,2221.69,35547.05,214,Female,Monsoon,1
ZUD-5072,01-05-2025,Bangalore,Accessories,Cap,XL,9,806.9,20,645.52,5809.71,145,Male,Summer,1
ZUD-5073,16-12-2024,Delhi,Accessories,Belt,XL,12,925.18,20,740.15,8881.77,103,Female,Summer,0
ZUD-5074,15-12-2024,Pune,Women,Dress,,14,383.45,15,325.94,4563.1,203,Male,Monsoon,0
ZUD-5075,23-12-2025,Delhi,Men,Tshirt,M,2,2568.94,20,2055.15,4110.3,120,Male,Winter,0
ZUD-5076,03-03-2025,Mumbai,Women,Dress,XL,26,3061.51,15,2602.28,67659.34,248,Female,Winter,0
ZUD-5077,27-05-2025,Mumbai,Accessories,Cap,S,22,849.55,20,679.64,14952.07,256,Female,Monsoon,1
ZUD-5078,24-02-2026,Bangalore,Accessories,Cap,M,20,963.17,10,866.85,17337.03,11,Male,Summer,0
ZUD-5079,18-08-2025,Delhi,Kids,Kids Shorts,S,1,506.1,30,354.27,354.27,153,Female,Monsoon,0
ZUD-5080,14-03-2026,Chennai,Women,Skirt,S,16,1118.07,30,782.65,12522.36,216,Male,Monsoon,0
ZUD-5081,06-02-2025,Pune,Accessories,Belt,S,24,1261.16,30,882.81,21187.45,241,Male,Monsoon,0
ZUD-5082,12-05-2024,Mumbai,Men,Tshirt,L,17,576.27,15,489.83,8327.06,30,Male,Monsoon,1
ZUD-5083,03-06-2024,Bangalore,Accessories,Cap,XL,26,1555.52,30,1088.86,28310.42,285,Male,Summer,0
ZUD-5084,07-03-2026,Delhi,Women,Jeans,XL,1,1536.63,10,1382.97,1382.97,61,Female,Summer,1
ZUD-5085,12-06-2024,Bangalore,Men,Tshirt,S,2,1985.39,20,1588.31,3176.63,248,Female,Winter,0
ZUD-5086,30-06-2024,Chennai,Women,Top,S,25,252.1,10,226.89,5672.24,298,Male,Monsoon,0
ZUD-5087,26-12-2024,Chennai,Men,Tshirt,S,8,739.02,15,628.17,5025.33,293,Male,Winter,0
ZUD-5088,13-12-2025,Mumbai,Kids,Kids Dress,M,8,985.79,20,788.63,6309.04,153,Male,Winter,1
ZUD-5089,26-04-2025,Delhi,Women,Jeans,S,11,340.61,15,289.52,3184.71,99,Male,Summer,1
ZUD-5090,08-05-2025,Chennai,Men,Joggers,S,12,1709.76,10,1538.78,18465.4,291,Male,Winter,0
ZUD-5091,08-02-2025,Chennai,Men,Joggers,L,8,2824.11,30,1976.88,15815.01,30,Female,Monsoon,1
ZUD-5092,21-07-2025,Delhi,Women,Skirt,M,9,2105.8,20,1684.64,15161.8,287,Male,Summer,0
ZUD-5093,30-07-2024,Delhi,Accessories,Cap,XL,28,2390.05,15,2031.54,56883.21,171,Female,Winter,0
ZUD-5094,14-11-2024,Delhi,Kids,Kids Dress,S,26,979.03,30,685.32,17818.37,194,Female,Monsoon,0
ZUD-5095,30-12-2024,Bangalore,Kids,Kids Shorts,L,15,1444.55,0,1444.55,21668.28,188,Female,Monsoon,0
ZUD-5096,13-03-2026,Mumbai,Women,Jeans,XL,7,3140.75,15,2669.64,18687.48,284,Female,Summer,0
ZUD-5097,28-02-2026,Pune,Women,Skirt,L,21,1725.82,20,1380.65,28993.75,50,Male,Monsoon,0
ZUD-5098,21-06-2024,Pune,Women,Top,XL,5,2748.97,0,2748.97,13744.84,278,Male,Monsoon,0
ZUD-5099,11-08-2024,Delhi,Men,Shirt,S,10,1522.36,10,1370.12,13701.2,20,Female,Monsoon,1
ZUD-5100,11-01-2025,Mumbai,Women,Jeans,XL,9,2514.46,0,2514.46,22630.1,161,Male,Winter,0
ZUD-5101,28-06-2025,Mumbai,Women,Skirt,M,16,2387.4,10,2148.66,34378.49,229,Male,Summer,0
ZUD-5102,02-07-2025,Mumbai,Women,Skirt,XL,17,2644.71,20,2115.76,35967.99,22,Male,Monsoon,0
ZUD-5103,02-11-2024,Pune,Men,Jacket,M,2,2913.84,10,2622.46,5244.92,77,Female,Monsoon,1
ZUD-5104,30-10-2025,Pune,Men,Jacket,XL,18,1927.79,20,1542.24,27760.24,288,Male,Monsoon,1
ZUD-5105,10-04-2025,Bangalore,Kids,Kids Shorts,,2,2949.52,15,2507.09,5014.18,116,Male,Summer,1
ZUD-5106,30-08-2024,Bangalore,Accessories,Bag,S,12,775.24,15,658.96,7907.5,124,Male,Winter,1
ZUD-5107,04-02-2026,Delhi,Women,Skirt,L,25,339.51,20,271.61,6790.2,299,Male,Monsoon,0
ZUD-5108,16-07-2025,Chennai,Men,Joggers,L,24,1166.32,0,1166.32,27991.59,237,Female,Winter,0
ZUD-5109,20-08-2024,Chennai,Accessories,Cap,S,15,1438.98,30,1007.29,15109.3,103,Female,Winter,0
ZUD-5110,08-03-2026,Delhi,Accessories,Belt,L,14,2772.72,15,2356.81,32995.41,58,Female,Winter,0
ZUD-5111,19-08-2024,Delhi,Kids,Kids Shorts,,24,1642.96,0,1642.96,39431.14,101,Male,Monsoon,0
ZUD-5112,21-06-2024,Delhi,Men,Tshirt,L,14,740.79,15,629.67,8815.35,178,Female,Summer,0
ZUD-5113,22-01-2025,Bangalore,Women,Skirt,L,12,1637.7,20,1310.16,15721.96,72,Female,Summer,1
ZUD-5114,06-05-2025,Mumbai,Women,Dress,L,6,1812.51,0,1812.51,10875.04,297,Male,Winter,0
ZUD-5115,08-06-2024,Delhi,Accessories,Cap,M,24,255.67,0,255.67,6136.08,103,Female,Winter,0
ZUD-5116,05-08-2024,Chennai,Kids,Kids Tshirt,L,6,640.16,0,640.16,3840.96,25,Female,Summer,1
ZUD-5117,29-09-2025,Mumbai,Men,Jacket,XL,27,2372.5,0,2372.5,64057.52,205,Male,Winter,0
ZUD-5118,28-01-2026,Delhi,Men,Shirt,S,18,2293.95,15,1949.86,35097.44,296,Female,Summer,1
ZUD-5119,28-02-2026,Pune,Men,Tshirt,S,5,865.54,10,778.98,3894.92,233,Male,Summer,0
ZUD-5120,25-02-2026,Chennai,Kids,Kids Shorts,S,3,2243.43,30,1570.4,4711.2,292,Male,Winter,0
ZUD-5121,16-06-2024,Chennai,Kids,Kids Tshirt,S,3,2130.6,0,2130.6,6391.79,37,Male,Summer,0
ZUD-5122,27-12-2025,Pune,Accessories,Belt,L,15,2713.73,15,2306.67,34600.08,20,Female,Summer,0
